"menos 20 pontos","EDUCAÇÃO FÍSICA",BACHARELADO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","outro motivo",ônibus/van,"Ensino Fundam. incompleto","Ensino Médio Completo",Sim,"1 ou 2 livros",Religioso,Diariamente
"20-40 pontos","EDUCAÇÃO FÍSICA",BACHARELADO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Alugada,"Médio Completo","Prestígio social da profissão",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Sim,"Mais de 5 livros",Outro,Diariamente
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"3 a 4 livros",Técnico-científico,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Rural","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,Fundamental,"Influência da família e/ou amigos",ônibus/van,"Ensino Fundamental Completo","Ensino Médio Incompleto",Sim,"3 a 4 livros",Ficção,Mensalmente
"20-40 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Incompleto","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Não,"1 ou 2 livros",Romance,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Incompleto","Realização pessoal",carona,"Ensino Fundamental Completo","Ensino Médio Completo",Sim,"3 a 4 livros",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Não,"Mais de 5 livros",Ficção,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"entre 18 e 22","Zona Urbana","Apenas em escola particular","Maior que R$ 1530,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Incompleto",Sim,"1 ou 2 livros",Romance,Diariamente
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 255,00 a 510,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,Analfabeto,"Ensino Fundam. incompleto",Não,"Mais de 5 livros",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,VESPERTINO,M,"entre 23 e 30","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,"Médio Completo","outro motivo",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Não,"1 ou 2 livros",Outro,Diariamente
"20-40 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","Menor que R$ 255,00",Própria,"Médio Incompleto","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Sim,"Mais de 5 livros",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Outros,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"3 a 4 livros",Técnico-científico,Diariamente
"40-60 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,F,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Romance,Diariamente
"40-60 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 31 e 40","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"1 ou 2 livros",Ficção,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","A maior parte em escola publica","Maior que R$ 1530,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Médio Completo",Pós-graduação,Sim,"3 a 4 livros",Outro,Diariamente
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Outros,"Médio Incompleto","Possibilidades no mercado de trabalho",carona,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Ficção,"Semanalmente (algumas vezes)"
"40-60 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"17 anos","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Financiada,"Médio Incompleto","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Nenhum livro",Romance,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"17 anos","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Sim,"1 ou 2 livros",Outro,Diariamente
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Rural","Apenas em escola pública","Maior que R$ 1530,00",Própria,Fundamental,"Resultados de testes vocacionais",próprio,"Ensino Superior Completo","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Outro,"Semanalmente (algumas vezes)"
"20-40 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Alugada,Fundamental,"Realização pessoal",ônibus/van,"Ensino Fundamental Completo","Ensino Médio Completo",Sim,"1 ou 2 livros",Romance,Diariamente
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","A maior parte em escola publica","Maior que R$ 1530,00",Própria,Fundamental,"Influência da família e/ou amigos",ônibus/van,"Ensino Superior Completo","Ensino Superior Completo",Sim,"Mais de 5 livros",Outro,Diariamente
"20-40 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Financiada,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Não,"1 ou 2 livros",Romance,Diariamente
"acima 80 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Alugada,"Médio Completo","Realização pessoal","nenhum (à pé)","Ensino Fundamental Completo","Ensino Fundamental Completo",Sim,"Nenhum livro",Outro,Diariamente
"20-40 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Incompleto","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Técnico-científico,"Somente nos Finais de semana"
"40-60 pontos","CIÊNCIAS BIOLÓGICAS",LICENCIATURA,NOTURNO,F,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 255,00 a 510,00",Alugada,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"3 a 4 livros",Técnico-científico,Quinzenalmente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Rural","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Fundamental Completo",Sim,"1 ou 2 livros",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Fundamental Completo","Ensino Superior Completo",Sim,"1 ou 2 livros",Ficção,Diariamente
"20-40 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Alugada,"Médio Completo","Possibilidades no mercado de trabalho",bicicleta,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"1 ou 2 livros",Religioso,Diariamente
"acima 80 pontos","SEGURANÇA DO TRABALHO",TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Incompleto","Resultados de testes vocacionais",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"3 a 4 livros",Outro,"Semanalmente (algumas vezes)"
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Financiada,Fundamental,"Realização pessoal","nenhum (à pé)","Ensino Fundam. incompleto","Ensino Médio Completo",Não,"1 ou 2 livros",Outro,"Não utiliza"
"20-40 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 31 e 40","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Outros,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,Analfabeto,"Ensino Fundam. incompleto",Não,"1 ou 2 livros",Técnico-científico,Diariamente
"20-40 pontos","EDUCAÇÃO FÍSICA",BACHARELADO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Financiada,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Não,"1 ou 2 livros",Outro,"Não utiliza"
"20-40 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"3 a 4 livros",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Médio Incompleto",Pós-graduação,Não,"Nenhum livro",Ficção,"Semanalmente (algumas vezes)"
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Incompleto","Possibilidades no mercado de trabalho","nenhum (à pé)","Ensino Médio Incompleto","Ensino Fundam. incompleto",Não,"Nenhum livro",Outro,Diariamente
"40-60 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 23 e 30","Zona Urbana","A maior parte em escola publica","R$ 1276,00 a 1530,00",Própria,"Médio Completo","Prestígio social da profissão",ônibus/van,"Ensino Fundamental Completo","Ensino Fundam. incompleto",Sim,"Nenhum livro",Outro,Diariamente
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Incompleto","Possibilidades no mercado de trabalho","nenhum (à pé)","Ensino Médio Completo","Ensino Médio Incompleto",Sim,"Nenhum livro",Outro,Diariamente
"20-40 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"17 anos","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Própria,Fundamental,"Influência da família e/ou amigos",ônibus/van,"Ensino Fundam. incompleto","Ensino Médio Completo",Não,"1 ou 2 livros",Outro,Mensalmente
"20-40 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"acima 40","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Incompleto","Realização pessoal",próprio,"Ensino Fundamental Completo",Analfabeto,Sim,"3 a 4 livros",Religioso,Diariamente
"40-60 pontos","CIÊNCIAS BIOLÓGICAS",LICENCIATURA,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola particular","R$ 1276,00 a 1530,00",Própria,"Médio Completo","outro motivo",ônibus/van,"Ensino Fundamental Completo","Ensino Superior Completo",Sim,"1 ou 2 livros",Outro,Diariamente
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Própria,"Médio Incompleto","Realização pessoal",próprio,Analfabeto,Analfabeto,Não,"Nenhum livro",Outro,"Semanalmente (algumas vezes)"
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Realização pessoal",próprio,"Ensino Fundamental Completo","Ensino Médio Incompleto",Não,"Nenhum livro",Outro,Diariamente
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Médio Incompleto","Ensino Médio Completo",Sim,"3 a 4 livros",Romance,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM ALIMENTOS","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Financiada,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundamental Completo",Não,"1 ou 2 livros",Romance,Diariamente
"40-60 pontos","MEIO AMBIENTE",TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Incompleto",Pós-graduação,Sim,"Nenhum livro",Outro,Diariamente
"40-60 pontos","EDUCAÇÃO FÍSICA",BACHARELADO,NOTURNO,M,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","outro motivo",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundamental Completo",Sim,"Nenhum livro",Outro,"Semanalmente (algumas vezes)"
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","A maior parte em escola publica","Maior que R$ 1530,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Superior incompleto",Pós-graduação,Não,"1 ou 2 livros",Ficção,Diariamente
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho","nenhum (à pé)","Ensino Fundamental Completo","Ensino Médio Completo",Não,"Nenhum livro",Outro,Diariamente
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Incompleto","Realização pessoal","nenhum (à pé)","Ensino Fundamental Completo","Ensino Médio Completo",Não,"1 ou 2 livros",Romance,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"Influência da família e/ou amigos",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Não,"1 ou 2 livros",Ficção,Diariamente
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Alugada,"Médio Incompleto","Realização pessoal","nenhum (à pé)","Ensino Fundamental Completo","Ensino Fundamental Completo",Não,"Mais de 5 livros",Outro,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM ALIMENTOS","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Fundamental Completo","Ensino Médio Completo",Sim,"1 ou 2 livros",Romance,"Semanalmente (algumas vezes)"
"menos 20 pontos",INFORMÁTICA,TÉCNICO,VESPERTINO,F,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Financiada,"Médio Completo","Possibilidades no mercado de trabalho","nenhum (à pé)","Ensino Fundamental Completo","Ensino Fundamental Completo",Sim,"3 a 4 livros",Outro,Diariamente
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"entre 31 e 40","Zona Urbana","A maior parte em escola publica","R$ 511,00 a 765,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho","nenhum (à pé)","Ensino Superior Completo",Pós-graduação,Não,"Mais de 5 livros",Outro,Diariamente
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho","nenhum (à pé)","Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Mais de 5 livros",Outro,Diariamente
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho","nenhum (à pé)","Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Nenhum livro",Outro,"Não utiliza"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"17 anos","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Sim,"1 ou 2 livros",Ficção,Diariamente
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 31 e 40","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Alugada,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Sim,"Mais de 5 livros",Técnico-científico,Diariamente
"40-60 pontos","SEGURANÇA DO TRABALHO",TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Alugada,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Não,"Mais de 5 livros",Romance,"Não utiliza"
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Outro,Diariamente
"acima 80 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Superior Completo","Ensino Superior Completo",Não,"Mais de 5 livros",Romance,Diariamente
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Romance,"Semanalmente (algumas vezes)"
"40-60 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Incompleto","Realização pessoal",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Sim,"Mais de 5 livros",Outro,"Somente nos Finais de semana"
"40-60 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola particular","R$ 1276,00 a 1530,00",Própria,"Médio Completo","Realização pessoal","nenhum (à pé)","Ensino Superior Completo","Ensino Médio Completo",Não,"3 a 4 livros",Ficção,Diariamente
"acima 80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Médio Completo",Sim,"Mais de 5 livros",Religioso,Diariamente
"40-60 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Não,"1 ou 2 livros",Técnico-científico,Diariamente
"40-60 pontos",AGROPECUÁRIA,TÉCNICO,INTEGRAL,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundamental Completo",Não,"Mais de 5 livros",Religioso,"Somente nos Finais de semana"
"40-60 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,M,"entre 18 e 22","Zona Urbana","A maior parte em escola publica","Maior que R$ 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Superior Completo",Sim,"1 ou 2 livros",Outro,Diariamente
"40-60 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"1 ou 2 livros",Ficção,"Semanalmente (algumas vezes)"
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM ALIMENTOS","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"17 anos","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Incompleto","Baixa concorrência no vestibular",ônibus/van,"Ensino Fundamental Completo","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Outro,Diariamente
"20-40 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 23 e 30","Zona Rural","Apenas em escola pública","R$ 255,00 a 510,00",Financiada,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Não,"1 ou 2 livros",Ficção,Diariamente
"60-80 pontos","SEGURANÇA DO TRABALHO",TÉCNICO,NOTURNO,F,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"Mais de 5 livros",Outro,"Semanalmente (algumas vezes)"
"60-80 pontos",AGROPECUÁRIA,TÉCNICO,INTEGRAL,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Realização pessoal",carona,"Ensino Superior Completo","Ensino Médio Incompleto",Sim,"Nenhum livro",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Médio Completo","Ensino Fundam. incompleto",Não,"Nenhum livro",Outro,Mensalmente
"40-60 pontos","CIÊNCIAS BIOLÓGICAS",LICENCIATURA,NOTURNO,F,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Financiada,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"Mais de 5 livros",Romance,"Semanalmente (algumas vezes)"
"20-40 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,NOTURNO,M,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Financiada,"Médio Completo","outro motivo",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Outro,Diariamente
"40-60 pontos",AGROPECUÁRIA,TÉCNICO,INTEGRAL,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Outros,"Médio Incompleto","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Médio Incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Romance,Quinzenalmente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Rural","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Fundamental Completo","Ensino Superior Completo",Sim,"1 ou 2 livros",Romance,Diariamente
